ID,TITLE,DATE,HOAX_TEXT,LLM_CATEGORY
3685,KAPAL PERANG AS TERBAKAR AKIBAT SERANGAN DARI YAMAN,16 Jan 2024,(Diterjemahkan dalam bahasa Indonesia) Serangan terhadap Kapal Perang A.S. hari ini oleh Yaman! Yemen membuktikan dirinya LAGI!,politics
3686,ORASI SUSI PUJIASTUTI DUKUNG ANIES BASWEDAN,16 Jan 2024,allahu akbar FIX SUSI PUJIASTUTI DUKUNG ANIES BASWEDAN alhamdulilah tabakallah puji sukur kehadirat allah swt smkin menggema suara mendukung pk anies tuk mnjadi presiden Ri 1 2024,politics
3687,PERDANA MENTERI MESIR MEROBEK DOKUMEN PERJANJIAN DAMAI DENGAN ISRAEL,16 Jan 2024,*BREAKING NEWS Mesir siap perang dengan Israel. Dokumen perdamaian antara Mesir dengan Israel sudah di robek oleh Perdana Mentri Mesir. Parlemen Mesir pun mendukung kebijakan Perdana Mentri *,politics
3688,PENEMUAN GUDANG KOTAK SUARA GANDA DI MAKASSAR UNTUK KECURANGAN PEMILU 2024,16 Jan 2024,"*ASTAGHFIRULLAH HALADZIM, GUDANG KOTAK SUARA GANDA HARI INI Ditemukan RELAWAN di Makassar, bagian rencana curang Pemilu 2024. Tolong periksa KPU dan KPUD di kota-kota lainnya. Pasrahkah kalian yang diamanahkan tugas Negara di DPR dan Lembaga² Negara lainya atas rencana para perusak demokrasi ini.? *LAPORKAN KE DPR DAN POLRI* …VIRAAAL KAN.",politics
3690,": Rekaman Perbincangan Antara Dandim, Bupati, Kapolres, & Kajari Batu Bata",16 Jan 2024,"BOCOR!!! Rekaman Perbincangan Antara Dandim, Bupati, Kapolres, & Kajari Batu Bata",politics
3673,"“Lapor! Ada pengadaan alutsista lewat perusahaan misterius PT TMI. Serem, gelap! Laporan selesai!”",17 Jan 2024,"“Lapor! Ada pengadaan alutsista lewat perusahaan misterius PT TMI. Serem, gelap! Laporan selesai!” =====",politics
3676,Presiden Joe Biden Menyatakan akan Mengirimkan Tentara US Berperang Melawan Rusia,17 Jan 2024,Presiden Joe Biden Menyatakan akan Mengirimkan Tentara US Berperang Melawan Rusia,politics
3677,Polisi Los Angeles Menyerang Pendemo Pro-Palestina,17 Jan 2024,Polisi Los Angeles Menyerang Pendemo Pro-Palestina,politics
3678,"“Situasi eksplosif di Perancis, dukungan rakyat Prancis yang tak terbendung terhadap rakyat Gaza”",17 Jan 2024,"“Situasi eksplosif di Perancis, dukungan rakyat Prancis yang tak terbendung terhadap rakyat Gaza. Pengunjuk rasa yang marah turun ke jalan!”. PENJELASAN Berdasarkan 7 Jenis Mis- dan Disinformasi oleh First Draft News, termasuk “Konten yang Menyesatkan: Penggunaan informasi yang sesat untuk membingkai sebuah isu atau individu”",politics
3679,"Airlangga Hartarto Pindah Haluan, Gibran Terbukti Curang",17 Jan 2024,"“GEGER PAGI INI !! AIRLANGGA RESMI PINDAH DUKUNGAN,BUKTI KECURANGAN KUALISI GIBRAN BENAR TERJADI” ====",politics
3681,SBY Restui Relawan Demokrat Dukung Ganjar,17 Jan 2024,“SBY Restui Relawan Demokrat Dukung Ganjar”,politics
3661,“Orang waras pasti tahu pilih siapa!!”,18 Jan 2024,"“Orang waras pasti tahu pilih siapa!!”. PENJELASAN Berdasarkan 7 Jenis Mis- dan Disinformasi oleh First Draft News, termasuk “Konten yang Menyesatkan: Penggunaan informasi yang sesat untuk membingkai sebuah isu atau individu”",politics
3664,Kapal Perang AS USS Bonhomme Richard Diserang di Laut Merah,18 Jan 2024,Kapal Perang AS USS Bonhomme Richard Diserang di Laut Merah,politics
3666,70 Juta Pengungsi Rohingya Akan Menuju Indonesia,18 Jan 2024,“Inilah konspirasi negara barat untuk menghancurkan Indonesia. Sudah direncanakan sejak Trump menjabat presiden Amerika Serikat. #pulangkanrohingya #pulangkanrohingyaketanahnyasendiri ”,politics
3670,“Sangat aneh KPU sekarang ini karena sudah coblosan duluan?… Demokrasi ala JokoSontolol”,18 Jan 2024,“Sangat aneh KPU sekarang ini karena sudah coblosan duluan?… Demokrasi ala JokoSontolol”,politics
3671,Gambar Anies Ngomong Gurih karena Makan Sasa Sehari Habis 5,18 Jan 2024,"“Saya habis 5 sehari Makanya ngomong gue gurih” = = = = = PENJELASAN: Akun Facebook Beff Mayong memposting gambar Anis yang sedang memegang produk Sasa. Dalam postingan yang diunggah pada 14 Januari 2024 pukul 01.05 terdapat narasi “Saya habis 5 sehari, Makanya ngomong gue gurih”. Setelah ditelusuri menggunakan Google Image ditemukan gambar yang identik pada gambar artikel jawapos.com berjudul “Anies Baswedan Diminta Hentikan Kampanye Kredit Rumah Rp 0” yang diunggah pada Kamis, 30 Maret 2017 pukul 08.06 WIB. Jika diperhatikan gambar Anis baik di Facebook atau gambar asli sama menggunakan kemeja kotak-kotak putih hitam, namun perbedaan terlihat pada produk Sasa yang tidak ada pada gambar asli. Gambar Anis sedang memegang produk Sasa “Saya habis 5 sehari, Makanya ngomong gue gurih” merupakan hoaks lama yang kembali beredar. Berdasarkan artikel pada turnbackhoax.id gambar tersebut muncul pada bulan Agustus 2023. Dengan demikian gambar pada Facebook merupakan hasil suntingan. Gambar yang asli Anis tidak memegang produk Sasa, sehingga masuk dalam kategori satire. REFERENSI: https://www.jawapos.com/metropolitan/01177917/anies-baswedan-diminta-hentikan-kampanye-kredit-rumah-rp-0 https://turnbackhoax.id/2023/08/22/salah-anies-membawa-produk-sasa-habis-5-sehari/ https://cekhoax.id/cek-fakta/salah-gambar-anies-ngomong-gurih-karena-makan-sasa-sehari-habis-5",politics
3651,PAN Nyatakan Mundur Dukung Prabowo,19 Jan 2024,“PAN Keluar dari Koalisi Wowo?!! Ketua & Pendiri PAN Balik Arah Nyatakan Mundur Dukung Prabowo”,politics
3655,Menteri Pertahanan AS Diduga Tewas di Ukraina,19 Jan 2024,MENTERI PERTAHANAN AS DIDUGA TEWAS DI UKRAINA Menteri Pertahanan AS Lloyd Austin diduga terbunuh di Kiev pada 3 Januari ketika rudal jelajah Rusia menghantam bunker komando tempat Austin dan letnan jenderal berada.,politics
3656,": “Video, Salah Satu Paslon Kampanye dengan cara Hujan Uang di Tasikmalaya”",19 Jan 2024,video kampanye hujan uang dari salah satu paslon di tasikmalaya =====,politics
3659,Pemerintah Minta Kantor UNHCR Di Indonesia Ditutup,19 Jan 2024,Pemerintah Pusat Minta UNHCR Ditutup ====,politics
3660,: Anies bongkar dana ilegal milik Prabowo,19 Jan 2024,"ANIES KEMBALI BIKIN ULAH, BERHASIL BONGKAR AIB BESAR PRABOWO ===",politics
3614,Warga Israel Dapat Jaminan Kesehatan Gratis dari Pemerintah AS,20 Jan 2024,"(Diterjemahkan ke Bahasa Indonesia): “Tahukah Anda bahwa orang Israel dapat terbang ke AS dan menerima prosedur medis gratis termasuk sumbangan organ dari Amerika, sementara orang Amerika harus membayar untuk prosedur yang sama dan tidak mendapatkan layanan kesehatan gratis?”.",politics
3615,Para Imigran Cina Meninggalkan Rusia karena Diancam Putin untuk Ikut Perang Melawan Ukraina,20 Jan 2024,(Diterjemahkan ke Bahasa Indonesia): “Putin tahu cara menangani imigran gelap. Putin mengancam akan mengirim semua imigran ilegal Cina ke garis depan di Ukraina. Bandara tiba-tiba menyaksikan serbuan penerbangan kembali ke Cina”.,politics
3621,Aksi Masa Membakar Baliho Bergambar Jokowi dan Memaksa Masuk ke Gedung MK,20 Jan 2024,"Diunggah oleh akun tiktok @Indoinfomarketarea https://vt.tiktok.com/ZSNEPa2Rk/ ( https://ghostarchive.org/archive/9GpDb arsip cadangan) pada 18 Desember 2023 dan telah dibagikan sebanyak 7401 kali. Video tersebut menampilkan massa aksi yang sedang berdemonstrasi dan ditimpa dengan narasi teks sebagai berikut: “Aksi masa membakar baliho bergambar Jokowi dan memaksa masuk ke Gedung MK Mantap wahasiswa,, jika perlu kita ulangi tragedi 98 jilit 2 Jokowi sudah mengutak-atik bangsa ini demi oligarki dan memperkaya keluaga Makzulkan Jokowi. Tolak capres No.2. Legalitas nya tidak jelas cacat demokrasi” Video tersebut juga turut disebarkan melalui platform Whatsapp.",politics
3622,DARI JAMAN BELANDA SAMPAI SEKARANG TETAP SAMA PERLAKUAN MEREKA KPD RAKYAT MISKIN,20 Jan 2024,DARI JAMAN BELANDA SAMPAI SEKARANG TETAP SAMA PERLAKUAN MEREKA KPD RAKYAT MISKIN,politics
3623,Demo Mahasiswa dan Warga di Gedung Sate Tuntut Jokowi Turun,20 Jan 2024,Demo Mahasiswa dan Warga di Gedung Sate Tuntut Jokowi Turun,politics
3624,“2024 Tokyo all in Prabowo-Gibran”,20 Jan 2024,"“2024 Tokyo all in Prabowo-Gibran”. PENJELASAN Berdasarkan 7 Jenis Mis- dan Disinformasi oleh First Draft News, termasuk “Konten yang Menyesatkan: Penggunaan informasi yang sesat untuk membingkai sebuah isu atau individu”",politics
3636,Pelajar SMP divonis 7 Tahun Penjara Karena Mengkritik Jokowi,20 Jan 2024,"“Anak SMP kritik Jokowi di vonis hukuman 7 tahun penjara. PENJELASAN Beredar video yang disebarkan salah satu akun Facebook pada 03/01/24 yang mengklaim anak SMP divonis 7 tahun akibat mengkritik Presiden Jokowi. Dalam video terlihat seorang ibu yang menangis histeris disertai narasi “Anak SMP divonis 7 tahun Karena Mengkritik Jokowi, Lantas mengapa Jokowi Divonis Bersalah Atas Perbuatan PEMALSUAN IJAZAH ??? JIKA TERPILIH AMIN Akan TUNTASKAN !!!”. Faktanya ketika dilakukan pencarian video ditemukan video serupa pada laman Youtube Harian Surya berjudul “Tak Terima Putusan Hakim, Sidang Vonis Perkara Pembunuhan Siswi SMP Kemlagi Diwarnai Keributan”. Pada video dijelaskan bahwa ibu tersebut menangis di Pengadilan Negeri Mojokerto saat hakim membacakan putusan vonis terhadap AB (15) atas perkara kasus pembunuhan siswi SMPN 1 Kemlagi, teman kelasnya AE (15) pada 14/07/2023. Hoaks ini juga telah dibahas pada laman turnbackhoax.id pada 05/01/2024 berjudul “",politics
3637,Prabowo Siapkan 4000 Amplop Cap Jempol untuk Serangan Fajar,20 Jan 2024,Prabowo Siapkan 4000 Amplop Cap Jempol untuk Serangan Fajar,politics
3641,MAHASISWA MAU TURUNKAN JOKOWI KARENA SUDAH IKUT CAMPUR DALAM POLITIK PRABOWO GIBRAN,20 Jan 2024,"Diposting oleh akun @medan.harian https://www.instagram.com/reel/C2Ek_uePm0n/… / https://ghostarchive.org/archive/097At (arsip cadangan) dengan narasi “Mahasiswa mau turunkan Jokowi karena sudah ikut campur dalam politik Prabowo Gibran” pada 14 Januari 2023 dengan 2.793 like, 605 komentar, dan 288 kali dibagikan.",politics
3642,Pemerintah Pakistan Memerintahkan Semua Bank Pakistan untuk Menolak Menerima dan Menyalurkan Donasi ke Palestina,20 Jan 2024,"(Diterjemahkan ke Bahasa Indonesia): “Sementara itu, pemerintah Pakistan telah meminta semua bank untuk berhenti menerima sumbangan untuk Palestina. Ini salah satu surat edaran dari Bank Alfalah. Sebelumnya pemerintah Pakistan menindak pengunjuk rasa pro-Palestina dan PCB meminta seorang pemain kriket untuk menghapus tweet yang mendedikasikan kemenangan baru-baru ini untuk Gaza”.",politics
3643,Warga AS Mengusir Duta Besar Israel,20 Jan 2024,“Rakyat Amerika Sayang Palestina Cuma Presidennya Berhati Iblis. Dubes Israel di Usir Warga Amerika”.,politics
3644,Bukti Partai EFF (Economic Freedom Fighters) Memproduksi KTP Palsu untuk Mendukung Salah Satu Paslon di Pemilu Afrika Selatan 2024,20 Jan 2024,Bukti Partai EFF (Economic Freedom Fighters) Memproduksi KTP Palsu untuk Mendukung Salah Satu Paslon di Pemilu Afrika Selatan 2024,politics
3645,Foto Trump dengan Sekelompok Pria Kulit Hitam yang Melambai kepada Trump,20 Jan 2024,Foto Trump dengan Sekelompok Pria Kulit Hitam yang Melambai kepada Trump,politics
3647,MURI Memberikan Penghargaan Kepada Prabowo Subianto Karena Kalah Tiga Kali Beruntun Sebagai Calon Presiden,20 Jan 2024,#Rekor Museum Rekor Muri Indonesia (MURI) memberikan penghargaan kepada Prabowo Subianto karena kalah tiga kali beruntun sebagai calon presiden (capres).,politics
3608,Video “Oknum Polisi Mendukung Paslon 03”,21 Jan 2024,"“Oknum Polisi Mendukung Paslon 03” = = = Penjelasan: Sebuah postingan video di SnackVideo.com menunjukkan seorang polisi mengacungkan salam tiga jari di samping seseorang yang menggeber motor RX King. Polisi tersebut diklaim seorang oknum yang mendukung pasangan Calon Presiden nomor urut 3, yakni Ganjar – Mahfud. Namun setelah ditelusuri video tersebut identik dengan video yang diunggah channel YouTube RX KING 135cc pada 8 Agustus 2023. Sedangkan Ganjar diumumkan bakal jadi calon presiden dari PDI Perjuangan pada 21 April 2023, dan penetapan nomor urut Calon Presiden pada Pemilu 2024 ditetapkan pada 14 November 2023. Sehingga dapat dipastikan video yang menunjukkan polisi mengacungkan salam tiga jari tidak ada kaitannya dengan Pilpres. Dengan demikian, video oknum polisi mendukung paslon 03 adalah tidak benar dengan kategori Konten yang Menyesatkan. = = = Referensi: https://news.detik.com/pemilu/d-6684478/megawati-umumkan-ganjar-pranowo-capres-pdip https://www.kpu.go.id/berita/baca/12088/kpu-gelar-pengundian-dan-penetapan-nomor-urut-pasangan-calon-presiden-dan-wakil-presiden-pemilu-2024 https://cekhoax.id/cek-fakta/salah-video-oknum-polisi-mendukung-paslon-03",politics
3597,"“Anies datang ke Samarinda, nama Prabowo yang menggema”",22 Jan 2024,"“Anies datang ke Samarinda, nama Prabowo yang menggema. 😂😂”. PENJELASAN Berdasarkan 7 Jenis Mis- dan Disinformasi oleh First Draft News, termasuk “Konten yang Dimanipulasi: Ketika informasi atau gambar yang asli dimanipulasi untuk menipu”.",politics
3599,PPATK Dan Mahfud Temukan Dana Haram 500 Triliun Di Kantor Jokowi,22 Jan 2024,” Mengerikan !! PPATK dan Mahfud Temukan Dana Haram 500 Triliun Di Kantor JKW” ====,politics
3600,Ribuan Kader Demokrat Serentak Mendukung Ganjar Capres 2024,22 Jan 2024,GIBRAN PANAS DINGIN !! RIBUAN KADER DEMOKRAT SERENTAK PINDAH HALUAN USUNG GANJAR CAPRES 2024 ====,politics
3601,"Kunjungi Makassar, Anies Baswedan Disambut Petinggi Partai Golkar",22 Jan 2024,"“Pak Anies ke Makassar disambut petinggi Golkar, gimana ceritanya?” =====",politics
3603,Ribuan Kader Perindo dan Nasdem Deklarasikan Dukungan ke Anies Baswedan,22 Jan 2024,“Gemparkan tv rcti !! Ribuan kader Perindo atau kader Nasdem resmi deklarasi anies presiden” =====,politics
3592,Viralkan Polisi Dukung 02,23 Jan 2024,Beredar video di Whatsapp yang menampilkan seorang anggota Polri sedang beradu mulut dengan seseorang yang diklaim sebagai Walikota Surabaya. Cuplikan video tersebut menyebar dengan narasi “Viralkan Polisi Dukung 02”,politics
3593,Jejak Skandal Mesum Ketua KPU Hasyim Asy’ari dgn Wanita Emas dibuka Kembali… Dari Mobil sampai ke Gunung Salak,23 Jan 2024,"Diunggah oleh akun Youtube Analis Politik Nasional https://youtu.be/3oCH67iPvtY?si=UOmzPBUNPPxo-w-e ( https://ghostarchive.org/varchive/3oCH67iPvtY arsip) pada 1 Januari 2024 dan disebarkan di WhatsApp dengan narasi sebagai berikut: “NEWS…!!! HARI INI KENA KARMA ANIES ~ KELAKUAN HASYIM TERNYATA SELAMA INI: Mesum Begini…!!! #Politik.Terbaru #Penyuka.Daging.Mentah #Zina.Dosa.Besar Jejak Skandal Mesum Ketua KPU Hasyim Asy’ari dgn Wanita Emas dibuka Kembali… Dari Mobil sampai ke Gunung Salak” Unggahan ini telah di 32 ribu kali ditonton dan mendapatkan 1,1 ribu like.",politics
3594,GELOMBANG MIGRASI PERUBAHAN DARI SEMUA PARTAI MENDUKUNG ANIS & MENINGGALKAN GERBONG PARTAINYA,23 Jan 2024,GELOMBANG MIGRASI PERUBAHAN DARI SEMUA PARTAI MENDUKUNG ANIS & MENINGGALKAN GERBONG PARTAINYA,politics
3588,Anies dan Ortizan Pegang Rompi bergambar Ganjar,24 Jan 2024,"“PRESIDEN INDONESIA” = = = = = PENJELASAN: Akun Facebook Syamsul Bahri memposting sebuah gambar Anies dan Ortizan sedang memegang sebuah jaket rompi dengan gambar Ganjar Pranowo disertai tulisan presiden Indonesia. Postingan tersebut diunggah pada 15 Oktober 2023 pada grup INDONESIA BERSUARA. Setelah ditelusuri menggunakan Google Image ditemukan gambar yang identik dengan postingan Facebook pada instagram resmi Anies Baswedan yang diunggah pada sembilan Desember 2022. Dalam postingan tersebut jaket rompi bukan bergambarkan Ganjar Pranowo melainkan bertuliskan ” untuk INDONESIA”. Gambar tersebut terletak pada slide ke-8 postingan Anies Baswedan. Gambar tersebut diambil saat Anies sedang bertemu dan sarapan bersama dengan Salossa bersaudara. Dengan demikian gambar Anies dan Ortizan sedang memegang sebuah jaket rompi bergambar Ganjar disertai tulisan presiden Indonesia merupakan hasil editan. Gambar yang asli jaket rompi tersebut bertuliskan “untuk INDONESIA”, sehingga masuk dalam kategori konten yang dimanipulasi. REFERENSI: https://www.instagram.com/p/Cl8K9SAysDq/?img_index=8 https://www.suara.com/news/2022/12/09/222923/safari-politik-ke-papua-anies-bicara-soal-sepak-bola-hingga-kompetisi-dengan-ortizan-solossa/ https://cekhoax.id/cek-fakta/salah-anies-dan-ortizan-pegang-rompi-bergambar-ganjar",politics
3590,JOKOWI STOP BANTUAN DAN SEGERA USIR PENGUNGSI ROHINGYA,24 Jan 2024,Jokowi: Stop bantuan untuk Rohingya dan segera usir mereka,politics
3591,SBY RESTUI RELAWAN PENDIRI DEMOKRAT DUKUNG GANJAR-MAHFUD,24 Jan 2024,SBY RESTUI? RELAWAN PENDIRI DEMOKRAT MEBELOT DUKUNGAN KE GANJAR-MAHFUD “RAKYAT AKAN BERGERAK DENGAN HATI NURANINYA” Pelan-pelan rakyat mulai terbuka mata dan hatinya ditandai banyaknya relawan kubu sebelah yang mendukung Ganjar Pranowo – Mahfud Md – – – – – #lanjutgan #ganjarpranowo #indonesia #pdiperjuangan #indonesiamaju #indonesiaemas2045 #generasimilenial #emakemak #fypシ #reels #jawatengah #jatenghits #inijawatimur #wisatajatim #lanjutgan #ganjarjatim #ganjarpranowopresidenpilihanku2024 #nkri #tuankurakyat #likeforlikes #exploresurabaya #makganjarofficial #ganjaristindonesia #ganjarpresiden2024,politics
3557,Beredar Unggahan Prabowo Berikan Setiap Pemilihnya Uang 20 Juta,25 Jan 2024,“Khusus Yg Dukung Saya Prabowo Subianto Menjadi Presiden Ri Bp Kirim Hadiah Uang Rp20jt”,politics
3561,Anies Mundur Jadi Capres Usai KPK Menetapkannya Tersangka Korupsi Formula E,25 Jan 2024,“Surya Paloh Maha Besar Anies akan ditetapkan sbg Tersangka Oleh KPK”,politics
3565,Gibran Gunakan Alat Bantu Bone Conduction Earphone Di Debat Pilpres Keempat,25 Jan 2024,"“Namanya earphone bone conduction, mengirimkan suara melalui tulang rahang dan pipi, bukan melalui saluran udara. Maka kemarin pakai kerah tinggi “ ====",politics
3567,"Alasan Anies Baswedan Dicopot jadi Mendikbud Karena Korupsi 2,3 Triliun",25 Jan 2024,"“KETAUAN DI COPOT KARNA INI DARI MENDIKBUD jadi anda korupsi 2,3 triliun PARAH AKUT”",politics
3568,Anies Berkata “Oksigen dan Hidrogen Nanti Dalam 1 Tahun Jadi Mangkok”,25 Jan 2024,“Anies Baswedan vs Erick Thohir part 3 Anies Berkata “Oksigen dan Hidrogen Nanti Dalam 1 Tahun Jadi Mangkok”,politics
3569,Percakapan Telepon Anies Baswedan dengan Surya Paloh Bocor,25 Jan 2024,Percakapan Telepon Anies Baswedan dengan Surya Paloh Bocor,politics
