ID,TITLE,LLM_CATEGORY
3441,Pamflet Aksi Geruduk Istana 1 Februari 2024,politics
3442,Wasit Ilgiz Tantashev Respon Hujatan Netizen Indonesia,others
3443,Ribuan Rumah di Kupang Ringsek Diterjang Angin Puting Beliung,others
3444,Video Serangan Petani Kulit Putih di Afrika Selatan,others
3445,Video Partisipan Pembicara di Pertemuan Tahunan WEF Davos 2024 Menghina Klaus Schwab,others
3446,Foto CEO Apple Menghadiri Acara Peluncuran Galaxy AI 18 Januari 2024,others
3447,Papua Terbelah Dua Akibat Gempa Bumi Dahsyat,others
3448,Banjir Bandang Hanyutkan Ribuan Rumah di Kabupaten Kerinci,others
3449,"KEKURANGAN INVESTOR, PEMERINTAH NAIKKAN TARIF PAJAK MELALUI PERATURAN BARU DEMI BIAYAI PEMBANGUNAN IKN",politics
3450,"IPK GIBRAN 2,3",politics
3451,VIDEO NELAYAN SURABAYA HADANG KAPAL ROHINGNYA,others
3452,AYAH PRABOWO KETURUNAN CINA,politics
3453,ANIES BASWEDAN BERI DANA HIBAH RP 63 MILIAR KEPADA ISTRINYA,politics
3454,"HUBUNGAN JOKOWI DENGAN MA’RUF MEMBURUK, AKIBAT JOKOWI SIBUK ORGANISIR RELAWAN TIM PEMENANGAN PRABOWO-GIBRAN",politics
3455,BILLBOARD BERTULISKAN “CEASEFIRES ARE ANTI-SEMITIC”,others
3456,"UTANG UGAL-UGALAN, SRI MULYANI SUARAKAN MUNDUR DARI KABINET",politics
3457,DISHUB DKI JAKARTA CABUT STICK ONE JALUR SEPEDA UNTUK HILANGKAN KARYA ANIES DI JAKARTA,politics
3458,CAK IMIN BACA BUKU GAUL UNTUK HADAPI SINGKATAN-SINGKATAN GIBRAN PADA DEBAT CAWAPRES KEDUA,politics
3407,"“Raffi Ahmad mempromosikan jaminan maxwin dalam waktu kurang dari 10 menit, saldo kembali jika tidak maxwin”",scam
3408,"Pemutusan Listrik Ketika Suhu Dingin Ekstrim di Alberta, Kanada",others
3409,Cristiano Ronaldo Puji Penampilan Jordi Amat di Piala Asia 2023,others
3400,AKUN WHATSAPP SEKRETARIS DAERAH PEKALONGAN BERI DONASI,scam
3401,BATAS WAKTU PENGURUSAN STR SEUMUR HIDUP PADA 1 FEBRUARI 2024,others
3402,"Gambar Anies dengan Narasi “Untuk Semua Pendukung Saya, Jangan Lupa Coblos No.2 Prabowo Gibran”",politics
3403,Video Dukungan Prabowo Kepada Anies Pilpres 2024,politics
3404,"Gambar Gibran pada Artikel Berjudul “Perkosa Kambing Tetangga, Pelaku: Saya Tak Memaksa, Suka Sama Suka”",politics
3405,“Istana distributor sembako”,politics
3406,Video “Dokter Terawan mempromosikan obat tekanan darah tinggi”,others
3399,“Akun Facebook Skincare daviena berbagi hadiah 35juta”,scam
3398,Giliran Seorang Penyanyi yang juga mati di atas podium yang dukung anaknya Jokowi,politics
3392,: “DKPP Putuskan Gibran Tidak Sah Mengikuti Pilpres 2024”,politics
3393,Prabowo dilarikan ke RSPAD,politics
3394,Taylor Swift berterimakasih kepada Prabowo,politics
3395,Starbucks berganti nama menjadi Vista Coffee akibat dampak dari kampanye boikot,others
3396,Jokowi Salam 2 Jari Mendukung Prabowo – Gibran,politics
3397,Surat Suara Paslon Prabowo Subianto Jadi Nomor Tiga yang Harusnya Nomor Dua,politics
3385,Gambar Produk Pesawat Rusak dan Mobil Kayu Esemka Jaman Now Menuju Indonesia Emas,politics
3386,Gambar Pesawat Rusak Kebanggaan Indonesia,politics
3387,PRABOWO DITERIAKI “ANIES PRESIDEN” SAAT BERPIDATO,politics
3388,ANIES BERDOA DI KLENTENG UNTUK KEMENANGANNYA DI PILPRES 2024,politics
3389,Rhoma Irama dan Iwan Fals bernyanyi dukung 01,politics
3390,MURI Prabowo Capres 3 Kali Kalah Secara Beruntun,politics
3391,Foto Prabowo Pimpin Doa di Gereja,politics
3383,: Raja Salman izinkan Lesti-Bilar masuk dalam Ka’bah,others
3384,: Demokrat dan Golkar bersatu usung Anies,politics
3376,Wow makin mantap !! Akhirnya Airlangga resmi gelar deklarasi untuk Anies presiden RI 2024,politics
3377,: “Bantuan Dana Hibah Menggunakan Logo Halal MUI”,scam
3378,Foto “selamat kak ayu ting ting atas pernikahan nya”,others
3379,: “Video Becak Listrik yang Dibagikan Prabowo ditarik lagi”,politics
3380,Video “Najwa Shihab mempromosikan situs judi online milik Atta Halilintar dan Raffi Ahmad”,scam
3381,: Kapal Kargo AS terbakar di perairan Yaman,others
3382,": Gunung Merapi meletus, 5 desa terkubur hidup-hidup",others
3369,RIBUAN WARGA MADURA DAN JAWA TIMUR TURUN KE JALAN BOIKOT KAMPANYE PRABOWO-GIBRAN,politics
3370,JENDRAL INGGRIS ALEXANDER EMMANUEL TEWAS DI GAZA,others
3371,"Video “HARI INI Ditemukan oleh RELAWAN ANIES, di Makassar soal rencana curang Pemilu 2024”",politics
3372,“Mir’a Hayati berbagi hadiah melalui akun Facebook Hj.Mirahayati”,scam
3373,Pesan WhatsApp Pemberitahuan Pemilu 2024 Tidak Menggunakan Undangan Fisik,politics
3374,Bjorka Akan Membongkar Apabila Pilpres 2024 Curang,politics
3375,Museum Sejarah Nabi Muhammad SAW di Ancol yang digagas oleh Bpk Anies Baswedan telah selesai dan belum terpublikasikan dengan baik,politics
3363,Moeldoko Mengancam Profesor yang Mendeklarasikan Seruan Kebangsaan,politics
3364,"Gara-gara Mendukung Anis Baswedan, Pul Bis Budiman Dibakar Orang",politics
3365,Ratusan Orang Kafir Jadi Mualaf di Batam,others
3366,Ijazah Calon Wakil Presiden Cuma Setara SMK,politics
3367,Ojo Struk Yo Pendukunge Pak Wowo Ngerti Iki,politics
3368,Bobotoh dari Bandung sedang dalam perjalanan ke JIS,politics
3358,: “Hasil Perhitungan Surat Suara pemilu di Luar Negeri”,politics
3359,AKUN WHATSAPP BUPATI BOJONEGORO,scam
3360,Ribuan Ulama dan Golongan NU Bersatu Ikut Komando Ma’ruf Amin Dukungan Anies 2024,politics
3361,"Gempa Magnitude 10,6 Guncang Maluku Hingga Hancur Terbelah Dua",others
3362,FOTO KAMPANYE 01 DI JAKARTA INTERNATIONAL STADIUM HARI INI 10 FEBRUARI 2024,politics
3351,WHO meningkatkan pengawasan untuk mengontrol penyakit semua orang,others
3352,Microsoft akan menonaktifkan komputer yang berbagi konten Anti – Mainstream demi mengurangi Mis-Informasi konten menjelang PEMILU 2024,politics
3353,Ryan Bawa Semua Barang Keluar dari Rumah Ricis,others
3354,Dukungan Barack Obama Kepada Paslon 01,politics
3355,File APK Data TPS Pemilu 2024,politics
3356,Hasil Pemungutan Suara di Luar Negeri Menunjukkan Prabowo-Gibran Menang Telak,politics
3357,"Gejayan Memanggil 12 Feb 2024, Rakyat Bergerak di Pertigaan Colombo Jogja",politics
3348,Video 100 ribu mahasiswa geruduk Gedung Istana pada 1 Februari 2024,politics
3349,"China Komunis XI JIN Ping menagih hutang ke Indonesia, JKW membangun IKN hanya untuk rakyat Komunis Tiongkok",politics
3350,Video Prabowo Boleh Jual Negeri kepada Pihak Asing Asal Santun,politics
3334,Video Konvoy Warga Texas ke Border US-Mexico untuk Protes Kebijakan Imigran Biden,politics
3335,Video Petani Perancis Menabrakkan Traktor ke Polisi,politics
3336,Video Gadis Palestina yang Menangis karena Rumahnya Dibom Tentara Israel Baru-Baru Ini,politics
3337,Video Volodymyr Zelenskyy Berdansa dengan Baju Merah,politics
3338,  JANJI RAJA ARAB SAUDI BILA ANIES MENANG,politics
3339,"Madura Sudah Geger, 1 Desa Undangan Gak Ada yang Disebar, Semua Surat Suara Sudah Tercoblos 02, Rumah KPPS Mau Dibakar",politics
3340,Sampaikan Wasiat Gus Dur kepada Warga NU AMIN,politics
3341,SIDANG DISKUALIFIKASI GIBRAN OLEH PN JAKPUS,politics
3342,"JENDERAL INGGRIS, ALEXANDER EMMANUEL, MATI TERBUNUH SAAT PERANG DI GAZA",politics
3343,FOTO USAMA BIN LADEN BERSAMA GEORGE W. BUSH DAN KEMENTERIAN PERTAHANAN AMERIKA SERIKAT,politics
3344,"DIBAGIKAN LANGSUNG OLEH JOKOWI AGAR MEMILIH PRABOWO-GIBRAN, ANGGARAN BANSOS DINAIKKAN DARI RP 20 TRILIUN MENJADI RP 493 TRILIUN",politics
3345,AKSI “GERUDUK ISTANA” UNTUK TURUNKAN JOKOWI TANGGAL 1 FEBRUARI 2024,politics
3346,PETUGAS KPPS AKAN LIBURAN KE LUAR NEGERI MENGGUNAKAN KAPAL PESIAR,politics
3347,"“Ibu Sri Mulyani saja ngajak milih: SATU!, Akhirnya Sri Mulyani sudah mencoblos di USA Salam satu jari”",politics
3317,Akun WhatsApp Palsu Mengatasnamakan Kasi Humas Polresta Palangkaraya,scam
3318,Surat Undangan Pelatihan dan Penerimaan Bantuan Modal Oleh Kemendag,scam
3319,Poster Penculikan Anak-anak Berumur 1-12 Tahun,others
3320,Lowongan Kerja di Puskesmas Jalan Emas Kabupaten Tangerang,scam
3321,Christine Hakim Promosikan Obat Pembersih Pembuluh Darah,scam
3322,Thailand Keluarkan Peringatan Vaksinasi Covid Menyebabkan Kanker dan Tumor Otak,others
3323,  Siswa STIN diarahkan untuk melakukan pemalsuan informasi dan dokumen agar terdaftar sebagai pemilih di wilayah Kabupaten Bogor,politics
3324,AKUN WHATSAPP BUPATI SAMPANG,scam
3325,AMPLOP BERISI UANG DENGAN GAMBAR PASANGAN CALON ANIS-MUHAIMIN,politics
3326,Modus meracuni peserta kampanye akbar 01 di JIS,politics
3327,Prabowo masuk Rumah Sakit,politics
3328,"Dokumen Intelijen Bocor, CIA Bakal Cawe-cawe Pilpres 2024",politics
3329,Tommy Suharto Ajak Seluruh Warga Jawa Tengah Dukung Anies,politics
3330,Partai PBB Menyatakan Deklarasi Mendukung Anies Sebagai Presiden 2024,politics
3331,Helmy Yahya dan Dr. Terawan Mempromosikan Obat Diabetes,scam
3332,Jutaan The Jakmania Lakukan Kampanye Keliling Jakarta untuk Mendukung Anies,politics
3333,Foto Astronot Lepas Helm di Bulan,others
3305,520 Rumah Di Bogor Diterjang Angin Puting Beliung 14 Februari 2024,others
3306,"Gempa Magnitude 9,8 Getarkan Kupang NTT 14 Februari",others
3307,Pembagian uang berlogo PKS saat kampanye di JIS,politics
3308,Air Samudra Pasifik dan Samudra Atlantik tidak bisa menyatu,others
3309,“hadiah 50 juta dari Kuis SHOPE Chat Whasap admin nya 0852-6741-3153”,scam
3310,TIME : “MENCARI KESALAHAN ANIS SESULIT MENCARI KEJUJURAN JOKOWI”,politics
3311,"Gambar Anies Masuk Semua Agama, Termasuk Dibaptis dengan Nama Yohanes",politics
3312,Akun WhatsApp Bupati dan Wabup Kotawaringin Timur,scam
3313,Akun WhatsApp Pj Walikota Probolinggo,scam
3314,Akun WhatsApp Kajari Halmahera Barat Kusuma Jaya Bulo Meminta Transfer Dana,scam
3315,Akun Tiruan WhatsApp Pj Sekda Papua Derek Hegemur,scam
3316,Video Lautan Manusia Kampanye Tim Amin di JIS,politics
3303,Bus gratis untuk pendukung kampanye 10/2/2024 di JIS dibakar,politics
3304,5 Kota Terbelah Akibat Gempa Bumi Dahsyat pada 31 Januari 2024,others
3275,Putin Mengeluarkan Dekrit yang Menyatakan Bahwa Penjualan Alaska adalah Ilegal,politics
3276,Hadiah Undian Khusus Nasabah Bank Papua,scam
3277,Video Ketua KPPS Madura Dibacok,politics
3278,Amerika dan China Bentrok di Laut Filipina Barat karena Sengketa Laut China Selatan,politics
3279,"Sesudah Deklarasi Anies, Kaesang Langsung Hadiri Pidato Janji Anies",politics
3280,Video “Cara Menghadapi Stroke Mendadak Tekan Bibir Atas Bawah Hidung”,others
3281,"Gempa 10,6 Magnitude Guncang Jawa Timur pada 19 Februari 2024",others
3282,Angin Tornado Robohkan Mushola Hingga Puluhan Rumah di Bogor,others
3283,Hasil Real Count Anies Melonjak Tinggi Melewati Prabowo dan Ganjar Pada 16 Februari 2024,politics
3284,Hasil suara real count 15 Februari 2024 dimenangkan oleh Anies,politics
3285,Prabowo dilarikan ke rumah sakit usai deklarasi di Senayan,politics
3286,Makan siang gratis akan dijalankan tahun 2029,politics
3287,Raja Arab janjikan hak pakai tanah saat Anies menang,politics
3288,"Gugatan Dikabulkan PTUN, Anwar Usman Jadi Ketua MK Lagi",politics
3289,Banjir Bandang Hanyutkan Semua Warga di Halmahera,others
3290,"Pangandaran Diguncang Gempa Bermagnitudo 10,5 pada 18 Februari 2024",others
3291,"Ternyata Semua Kesalahan Hitungan Suara, Anies Akhirnya Unggul Saat Ini",politics
3292,Bala Bantuan Muslim Cyber Army untuk Kemenangan AMIN,politics
3293,“Peluncur uang sogok anis amin tertangkap dan terbukti tersangka’’,politics
3294,BAIM WONG BAGI-BAGI HADIAH UANG SENILAI 50 JUTA RUPIAH,scam
3295,Anwar Usman Terpilih Kembali Jadi Ketua MK,politics
3296,Foto Tanda Restoran McDonald’s Dibakar oleh Pengunjuk Rasa Pro-Palestina,politics
3297,"Gempa 9,5 Magnitude Guncang Maluku 17 Februari 2024",others
3298, Anies Baswedan Serah Terima Jabatan Presiden Bersama Jokowi,politics
3299,Foto Antrian Pasien Rumah Sakit Jiwa Akibat Gagal Caleg 2024,politics
3300,Aksi demo Lengserkan Gibran Jadi Wali Kota Solo,politics
3301,Video Keprihatinan Soeharto terhadap Rusaknya UU dan Demokrasi,politics
3302,VIDEO PENDUKUNG PRABOWO GIBRAN BERSORAK DI DEPAN LAYAR,politics
3256,Anak yang Divaksinasi Pernah Mengalami Infeksi Telinga,others
3257,Alumni Trisakti Dukung Jokowi pada 2 Februari 2024 Setelah Banyak Akademisi Menyampaikan Petisi dan Kritik,politics
3258,Foto Paket Ratusan Cincin Disiapkan untuk Merusak Surat Suara,politics
3259,: “Foto kampanye Anies Baswedan dan Muhaimin Iskandar yang membeludak di JIS 10 Februari 2024”,politics
3260,Foto Joe Biden Mempromosikan Baju Anti-Trump,politics
3261,: “Dana Bantuan Kemenkes untuk TKI”,scam
3262,Pemilu Ditunda dan Prabowo-Gibran Didiskualifikasi Pada Awal Februari,politics
3263,"Surya Paloh Menyesal, Usung Anies Adalah Kesalahan dan Kebodohan",politics
3264,Prabowo Dikabarkan Sedang Diselidiki Oleh Corruption Investigation Uni Eropa,politics
3265,AKUN WHATSAPP PJ BUPATI KABUPATEN ACEH SELATAN,scam
3266,Video Pemuda Pancasila Tasikmalaya Demo KPU,politics
3267,Kim Yeon Koung Rekomendasikan Megawati Hangestri ke Pelatih Pink Spiders,others
3268,PUSKESMAS PONCOL BUKA LOWONGAN KERJA,others
3269,AKUN WHATSAPP “0896-3389-7800” SEKDA KABUPATEN TRENGGALEK,scam
3270,Ganjar dan Mahfud Bungkam Kecurangan Paslon 02,politics
3271,Caleg di Jatim Loncat dari Tower,politics
3272,"Tangkapan Layar Berita Detik “Putin Ucapkan Selamat ke AMIN, Yakin Kerja Sama Rusia-RI Terus Maju”",politics
3273,Pemuda Pancasila Bersama Anies,politics
3274,Jokowi Dilengserkan Mahasiswa!! BEM Demo menginap di depan gedung DPR MPR,politics
3247,MAHFUD MD DAN CAK IMIN ADALAH TIM SUKSES PRABOWO,politics
3248,“PRABOWO DAN SURYA PALOH BERSATU UNTUK INDONESIA EMAS”,politics
3249,“Yang turun malah Jokowi dengan bagi² bansos dan sembako ala istana”,politics
3250,40 Kecamatan Lenyap Diterjang Air Laut Dahsyat,others
3251,"Gempa Magnitudo 9,5 Guncang Maluku pada 17 Februari 2024",others
3252,Megawati Hangestri Resmi Gabung ke Pink Spiders,others
3253,Akhirnya Cak Imin Beri Selamat Kepada Presiden Prabowo Mendatang,politics
3254,Prabowo Mengakui Kecurangan Pemilu 2024,politics
3255,Syukurlah para aktivis demokrasi saat ini Selasa (20 Feb. 2024) sedang Menggeruduk Gedung DPR,politics
3236, Real Count KPU 19 Februari 2024 Tunjukan Anies Unggul,politics
3237,"Gempa 10,3 Magnitude Guncang Kalimantan Selatan pada 20 Februari 2024",others
3238,“Saya King Kevin 170 orang tercepat yang mengucapkan {HALO KING} aku transfer 2 juta secara acak.”,scam
3239,Pihak Istana Perintahkan Kominfo Mematikan Internet Saat Perhitungan Suara Pilpres,politics
3240,Prabowo Diramalkan Akan Dirawat 15 Februari 2024 Akibat Ginjal Bocor,politics
3241,Starbucks Merilis Mug Semangka Sebagai Bentuk Dukungan kepada Palestina,others
3242,Video Kendaraan Kremasi Keliling yang Kini ada di Cina,others
3243,Gibran Baru SMA Kelas 2 & Belum Lulus,politics
3244,“pkb berkoalisi sama indonesia maju”,politics
3245,KPU Batalkan Pencalonan Gibran,politics
3246,: Perdebatan Adian dan Habiburokhman masalah pinjam uang,politics
3215,Akun WhatsApp Palsu Kepala Diskimrum Kabupaten Indramayu,scam
3216,Akun Tiruan Kadis PUPR Barito Utara Iman Topik,scam
3217,Info Lowongan Kerja Puskesmas Mulyorejo,scam
3218,Info Baru: COVID-19 Ternyata Disebabkan Oleh Paparan Radiasi,others
3219,UFO Terekam di Swedia,others
3220,Video Kapal Yemen Menyerang Kapal UK dan US di Laut Merah,others
3221,Bocoran Daftar Menteri Prabowo – Gibran,politics
3222,Erupsi Merapi 20 Februari 2024 membuat 5 kecamatan tertutup abu vulkanik,others
3223,"Hasil Real Count 21 Februari 2024 AMIN 58,30%",politics
3224,"Prabowo dan Titiek Soeharto akan rujuk dan melaksanakan pernikahan di masjid At- Tin, TMII Jakarta Timur",politics
3225,"Gempa Bumi 9,8 Magnitude Guncang Wilayah Lampung Selatan",others
3226,Penumpang Kereta Cepat Whoosh Mengalami Penodongan,others
3227,"Gempa Bermagnitudo 9,8 Guncang Lampung Selatan pada 21 Februari 2024",others
3228,Ribuan Rumah di Karanganyar Hancur Diterjang Longsor,others
3229,Anwar Usman Kembali Menjadi Ketua MK,politics
3230,Kim Yeon Koung Tunjuk Megawati Hangestri sebagai Kapten Pink Spider,others
3231,Gelombang Tinggi Libas 2 Kabupaten di Banten Hingga Hancur,others
3232,Pemain Terbaik Hi-Pass Meninggal Usai Terkena Smash Roket dari Megawati Hangestri,others
3233,Ratu Voli Korea Meninggal Usai Terkena Spike Keras dari Megawati Hangestri,others
3234,Rekaman Suara Pak Prabowo Bocor,politics
3235,"“Mahasiswa di Gedung DPR RI, malam ini. #UNMUTE #AsalBukanPrabowo”",politics
3202,Anies Curhat dengan Lukisan Bung Hatta Usai Kalah Pilpres,politics
3203,Caleg di Ciwidey Bandung Gantung Diri Karena Gagal dan Habiskan Dana 1M,politics
3204,Prabowo Menyatakan Selamat ke Anies Sebagai Presiden 2024,politics
3205,Tawaran Pinjaman Dari Bank Indonesia,scam
3206,Pesan Tom Lembong soal Anies-Muhaimin Menang Satu Putaran,politics
3207,KPU Terbitkan Skenario Pilpres Putaran Kedua Untuk Hindari Amarah Rakyat,politics
3208,Gunung Krakatau Erupsi pada 23 Februari 2023 Lampung Langsung Gelap Gulita,others
3209,POLISI KEWALAHAN DALAM MENGAMANKAN DEMO RIBUAN RELAWAN GANJAR DI PATUNG KUDA 21 FEBRUARI 2024,politics
3210,Beredar Rekaman Prabowo Menyatakan “Indonesia harus bodoh dan jadi pelayan”,politics
3211,Keluarga Ganjar Gak Nafsu Makan Karena Kalah Quick Count,politics
3212,“Anies sebagai Gubernur Jakarta dengan sabar mendengarkan keluhan warganya yang Tengah terlilit utang”,politics
3213,Surat Undangan Workshop Deteksi Dini dan Pengendalian Stroke oleh Kemenkes,others
3214,Bantuan Pinjaman PKH Oleh Nama Prabowo Subianto,scam
3186,Vaksin mRNA Covid-19 Menyebabkan Penurunan Kesuburan Reproduksi,others
3187,"Video “Tak Terima Kekalahan, Anies Baswedan Ikut Turun dan Pimpin Demo”",politics
3188,Tahanan Korupsi Mardani H Maming Bebas Plesiran,politics
3189,"Gempa 6,6 SR Guncang Konawe",others
3190,Akhirnya terbukti kemenangan AMIN dan ucapan selamat dari Prabowo,politics
3191,"Suara Prabowo Anjlok, Anies – Imin Kuasai Suara di Seluruh Indonesia",politics
3192,ROCKY GERUNG TUNJUKKAN VIDEO KECURANGAN PEMILU DARI KPU DAN BAWASLU,politics
3193,Ulat Bulu Ini Membunuh 16 Anak,others
3194,KECURANGAN PEMILU 2024 MULAI DIUSUT BIKIN PRABOWO PANIK TOTAL,politics
3195,“LAUTAN PENDUKUNG AMIN DILUAR STADION JIS”,politics
3196,Raffi Ahmad Berikan Bantuan untuk Siapa Saja yang Memilih Prabowo,scam
3197,Ribuan Masyarakat Baduy Berbondong ke Kota untuk Bela Anies,politics
3198,Anies Baswedan Mengajak Pilih Pasangan Calon 02 Prabowo-Gibran,politics
3199,Beredar Unggahan Prabowo Berikan Uang 20 Juta Untuk yang Mendukungnya Bersama Gibran,scam
3200,Megawati Nyatakan Dukungan untuk Anies di Putaran 2,politics
3201,Uang Sebesar 50 Juta dari Jusuf Hamka di Facebook,scam
3162,Prabowo Disematkan Pin Kepresidenan Sebelum Menjadi Presiden,politics
3163,Cak Imin Peluk Prabowo Diduga Sudah Menerima Tawaran Masuk Kabinet,politics
3164,Raffi Ahmad Buka Bisnis Jualan Sprei,others
3165,Kartu Pengisi Daya Ponsel,others
3166,Data Warga Indonesia Terbaca Server China dan Singapura Akibat Quick Count,politics
3167,"Foto “Jika Para petani di Oecusse masih melakukan kegiatan tani di Naktuka, tentara Indonesia Akan mengikat mereka agar tidak bertani lagi.",politics
3168,: “RUBEN ONSU DIGREBEK POLISI AKIBAT NARKOBA”,others
3169,: “Prabowo Berpidato Menggunakan Bahasa Arab”,politics
3170,: “Muhaimin Iskandar berikan selamat kepada Prabowo Subianto 20 Februari”,politics
3171,Pasukan Pemuda Pancasila Mendemo KPU Tasikmalaya Karena Kecurangan Pemilu 2024,politics
3172,Gibran Datang Menemui Anies Baswedan 21 Februari 2024,politics
3173,Anies dan Cak Imin Resmi Dilantik Menjadi Presiden dan Wakil Presiden,politics
3174,"Unggas Mati Akibat Suhu Mencapai -52 Derajat Celcius di Xinjiang, Cina",others
3175,Jokowi Pernah Berjanji ada 10 Juta Lapangan Kerja yang Ternyata Untuk WNA China,politics
3176,Tidak Ada Kibaran Bendera Merah Putih Pada Kampanye 01 Di JIS,politics
3177,Video Ribuan TKA China di Morowali,politics
3178,Poster Film Penantian Panjang Prabowo dan Titiek,others
3179,Gibran Sowan menemui Anies Baswedan pada 15 Februari 2024,politics
3180,Pelaksanaan Jadwal Dari KPU Pilpres Putaran Kedua,politics
3181,"Hasil Real Count Paslon 01 pada 17 Februari 2024 mencapai 41,13%",politics
3182,Jokowi Menyuruh Membunuh Rakyatnya Sendiri,politics
3183,Amien Rais Meninggal Dunia,others
3184,Jogyakarta Jum’at 23 Pebruari 2024 Sudah Bergerak Lawan Kecurangan Pemilu,politics
3185,Jokowi Jualan Kaos dan Bansos barter suara buat bocah ingusan,politics
3139,Sistem Penilaian di Korea Selatan,others
3140,: Gara-gara mendukung Anies Baswedan Pul Bus Budiman dibakar orang,politics
3141,KUBU PRABOWO MARAH AKIBAT PUAN MAHARANI SETUJUI USULAN HAK ANGKET,politics
3142,AKTIVIS 98 PIMPIN AKSI DEMO MAHASISWA KE KPU,politics
3143,Video Israel Memberikan Vote untuk Gaza di Dewan Keamanan PBB,politics
